ICRPProjectID|ICRPProjectFundingID|AwardCode|AltAwardCode|SponsorCode|FundingOrg|IsChildhoodCancer
8543|26494|CA127976|1R15CA127976-01|NIH|National Cancer Institute|y
8545|26496|CA132006|1R15CA132006-01|NIH|National Cancer Institute|y
8617|26617|CA124817|1R21CA124817-01A1|NIH|National Cancer Institute|y
8617|26618|CA124817|5R21CA124817-02|NIH|National Cancer Institute|y
8623|26628|CA125297|1R21CA125297-01A1|NIH|National Cancer Institute|y
8623|26629|CA125297|3R33CA125297-03S1|NIH|National Cancer Institute|y
8623|26630|CA125297|4R33CA125297-02|NIH|National Cancer Institute|y
8623|26631|CA125297|5R33CA125297-03|NIH|National Cancer Institute|y
8623|26632|CA125297|5R33CA125297-04|NIH|National Cancer Institute|y
8649|26687|CA127696|1R21CA127696-01A1|NIH|National Cancer Institute|y
8649|26688|CA127696|5R21CA127696-02|NIH|National Cancer Institute|y
8664|26721|CA128556|1R21CA128556-01|NIH|National Cancer Institute|y
8664|26722|CA128556|5R21CA128556-02|NIH|National Cancer Institute|y
8722|26840|CA133781|1R21CA133781-01A1|NIH|National Cancer Institute|y
8726|26848|CA134198|1R21CA134198-01A1|NIH|National Cancer Institute|y
8726|26849|CA134198|5R21CA134198-02|NIH|National Cancer Institute|y
8730|26856|CA134864|1R21CA134864-01A1|NIH|National Cancer Institute|y
8730|26857|CA134864|5R21CA134864-02|NIH|National Cancer Institute|y
8746|26888|CA135523|7R21CA135523-02|NIH|National Cancer Institute|y
8763|26919|CA137485|1R21CA137485-01A2|NIH|National Cancer Institute|y
8763|26920|CA137485|5R21CA137485-02|NIH|National Cancer Institute|y
8779|26956|CA138988|1R21CA138988-01A2|NIH|National Cancer Institute|y
8779|26957|CA138988|5R21CA138988-02|NIH|National Cancer Institute|y
8803|26999|CA141194|1R21CA141194-01A1|NIH|National Cancer Institute|y
8803|27000|CA141194|5R21CA141194-02|NIH|National Cancer Institute|y
8806|27005|CA141297|5R21CA141297-02|NIH|National Cancer Institute|y
8807|27006|CA141332|1R21CA141332-01A2|NIH|National Cancer Institute|y
8807|27007|CA141332|5R21CA141332-02|NIH|National Cancer Institute|y
8860|27114|CA152628|1R21CA152628-01|NIH|National Cancer Institute|y
8860|27115|CA152628|5R21CA152628-02|NIH|National Cancer Institute|y
8886|27166|CA156056|1R21CA156056-01|NIH|National Cancer Institute|y
8886|27167|CA156056|5R21CA156056-02|NIH|National Cancer Institute|y
8923|27240|CA161461|1R21CA161461-01A1|NIH|National Cancer Institute|y
8923|27241|CA161461|5R21CA161461-02|NIH|National Cancer Institute|y
8925|27244|CA161537|1R21CA161537-01|NIH|National Cancer Institute|y
8933|27260|CA161978|1R21CA161978-01|NIH|National Cancer Institute|y
8933|27261|CA161978|5R21CA161978-02|NIH|National Cancer Institute|y
8959|27308|CA166805|1R21CA166805-01|NIH|National Cancer Institute|y
8959|27309|CA166805|5R21CA166805-02|NIH|National Cancer Institute|y
8959|27310|CA166805|7R21CA166805-03|NIH|National Cancer Institute|y
8962|27315|CA167225|1R21CA167225-01A1|NIH|National Cancer Institute|y
8965|27321|CA167406|5R21CA167406-02|NIH|National Cancer Institute|y
9034|27405|CA180063|1R21CA180063-01|NIH|National Cancer Institute|y
9035|27406|CA180097|1R21CA180097-01|NIH|National Cancer Institute|y
9092|27531|CA137977|1R41CA137977-01|NIH|National Cancer Institute|y
9102|27543|CA168107|1R41CA168107-01|NIH|National Cancer Institute|y
9102|27544|CA168107|3R41CA168107-01S1|NIH|National Cancer Institute|y
9167|27631|CA135969|1R43CA135969-01|NIH|National Cancer Institute|y
9211|27689|CA150601|1R43CA150601-01A1|NIH|National Cancer Institute|y
9211|27690|CA150601|2R44CA150601-02A1|NIH|National Cancer Institute|y
9223|27704|CA159883|1R43CA159883-01A1|NIH|National Cancer Institute|y
9236|27725|CA165899|1R43CA165899-01A1|NIH|National Cancer Institute|y
9263|27778|CA153561|1R44CA153561-01|NIH|National Cancer Institute|y
9263|27779|CA153561|4R44CA153561-02|NIH|National Cancer Institute|y
9263|27780|CA153561|5R44CA153561-03|NIH|National Cancer Institute|y
9284|27803|CA148216|1RC2CA148216-01|NIH|National Cancer Institute|y
9292|27811|CA148487|1RC2CA148487-01|NIH|National Cancer Institute|y
9293|27812|CA148491|1RC2CA148491-01|NIH|National Cancer Institute|y
9307|27853|CA128583|1T32CA128583-01|NIH|National Cancer Institute|y
9307|27854|CA128583|2T32CA128583-06|NIH|National Cancer Institute|y
9307|27855|CA128583|5T32CA128583-02|NIH|National Cancer Institute|y
9307|27856|CA128583|5T32CA128583-03|NIH|National Cancer Institute|y
9307|27857|CA128583|5T32CA128583-04|NIH|National Cancer Institute|y
9307|27858|CA128583|5T32CA128583-05|NIH|National Cancer Institute|y
9307|27859|CA128583|5T32CA128583-07|NIH|National Cancer Institute|y
9314|27879|CA133837|5TL1CA133837-05|NIH|National Cancer Institute|y
9326|27935|CA139275|1U01CA139275-01|NIH|National Cancer Institute|y
9329|27946|CA141502|1U01CA141502-01|NIH|National Cancer Institute|y
9329|27947|CA141502|5U01CA141502-02|NIH|National Cancer Institute|y
9329|27948|CA141502|5U01CA141502-03|NIH|National Cancer Institute|y
9329|27949|CA141502|5U01CA141502-04|NIH|National Cancer Institute|y
9329|27950|CA141502|7U01CA141502-05|NIH|National Cancer Institute|y
9335|27970|CA151837|1U01CA151837-01|NIH|National Cancer Institute|y
9335|27971|CA151837|5U01CA151837-02|NIH|National Cancer Institute|y
9335|27972|CA151837|5U01CA151837-03|NIH|National Cancer Institute|y
9335|27973|CA151837|5U01CA151837-04|NIH|National Cancer Institute|y
9370|28058|CA167791|5U10CA167791-02|NIH|National Cancer Institute|y
9372|28060|CA176879|1U10CA176879-01|NIH|National Cancer Institute|y
9395|28160|CA149145|1U54CA149145-01|NIH|National Cancer Institute|y
9395|28161|CA149145|3U54CA149145-01S1|NIH|National Cancer Institute|y
9395|28162|CA149145|5U54CA149145-02|NIH|National Cancer Institute|y
9395|28163|CA149145|5U54CA149145-03|NIH|National Cancer Institute|y
9395|28164|CA149145|5U54CA149145-04|NIH|National Cancer Institute|y
9411|28237|CA163117|1U54CA163117-01|NIH|National Cancer Institute|y
9411|28238|CA163117|5U54CA163117-02|NIH|National Cancer Institute|y
9411|28239|CA163117|5U54CA163117-03|NIH|National Cancer Institute|y
9417|28255|CA158689|1UH2CA158689-01|NIH|National Cancer Institute|y
9417|28256|CA158689|5UH2CA158689-02|NIH|National Cancer Institute|y
9462|28326|CA076930|2K12CA076930-11|NIH|National Cancer Institute|y
9462|28327|CA076930|5K12CA076930-09|NIH|National Cancer Institute|y
9462|28328|CA076930|5K12CA076930-10|NIH|National Cancer Institute|y
9462|28329|CA076930|5K12CA076930-12|NIH|National Cancer Institute|y
9462|28330|CA076930|5K12CA076930-13|NIH|National Cancer Institute|y
9462|28331|CA076930|5K12CA076930-14|NIH|National Cancer Institute|y
9462|28332|CA076930|5K12CA076930-15|NIH|National Cancer Institute|y
9462|28333|CA076930|5K12CA076930-05|NIH|National Cancer Institute|y
9462|28334|CA076930|2K12CA076930-06A1|NIH|National Cancer Institute|y
9462|28335|CA076930|5K12CA076930-07|NIH|National Cancer Institute|y
9462|28336|CA076930|5K12CA076930-08|NIH|National Cancer Institute|y
9463|28337|CA087723|2K12CA087723-06|NIH|National Cancer Institute|y
9463|28339|CA087723|3K12CA087723-09S1|NIH|National Cancer Institute|y
9463|28340|CA087723|3K12CA087723-09S2|NIH|National Cancer Institute|y
9463|28341|CA087723|3K12CA087723-10S1|NIH|National Cancer Institute|y
9463|28342|CA087723|3K12CA087723-10S2|NIH|National Cancer Institute|y
9463|28343|CA087723|5K12CA087723-07|NIH|National Cancer Institute|y
9463|28344|CA087723|5K12CA087723-08|NIH|National Cancer Institute|y
9463|28345|CA087723|5K12CA087723-09|NIH|National Cancer Institute|y
9463|28346|CA087723|5K12CA087723-10|NIH|National Cancer Institute|y
9484|28555|CA081403|2P01CA081403-11|NIH|National Cancer Institute|y
9484|28556|CA081403|5P01CA081403-08|NIH|National Cancer Institute|y
9484|28557|CA081403|5P01CA081403-09|NIH|National Cancer Institute|y
9484|28558|CA081403|5P01CA081403-10|NIH|National Cancer Institute|y
9484|28559|CA081403|5P01CA081403-12|NIH|National Cancer Institute|y
9484|28560|CA081403|5P01CA081403-13|NIH|National Cancer Institute|y
9484|28561|CA081403|5P01CA081403-14|NIH|National Cancer Institute|y
9484|28562|CA081403|5P01CA081403-04|NIH|National Cancer Institute|y
9484|28563|CA081403|5P01CA081403-05|NIH|National Cancer Institute|y
9484|28564|CA081403|2P01CA081403-06|NIH|National Cancer Institute|y
9484|28565|CA081403|5P01CA081403-07|NIH|National Cancer Institute|y
9485|28566|CA085878|2P01CA085878-05A2|NIH|National Cancer Institute|y
9485|28568|CA085878|5P01CA085878-06|NIH|National Cancer Institute|y
9485|28569|CA085878|5P01CA085878-07|NIH|National Cancer Institute|y
9485|28570|CA085878|5P01CA085878-08|NIH|National Cancer Institute|y
9485|28571|CA085878|5P01CA085878-09|NIH|National Cancer Institute|y
9485|28572|CA085878|5P01CA085878-03|NIH|National Cancer Institute|y
9485|28573|CA085878|5P01CA085878-04|NIH|National Cancer Institute|y
9485|28574|CA085878|3P01CA085878-04S1|NIH|National Cancer Institute|y
9489|28603|CA096832|2P01CA096832-06A1|NIH|National Cancer Institute|y
9489|28604|CA096832|3P01CA096832-08S1|NIH|National Cancer Institute|y
9489|28605|CA096832|3P01CA096832-09S1|NIH|National Cancer Institute|y
9489|28606|CA096832|5P01CA096832-05|NIH|National Cancer Institute|y
9489|28607|CA096832|5P01CA096832-07|NIH|National Cancer Institute|y
9489|28608|CA096832|5P01CA096832-08|NIH|National Cancer Institute|y
9489|28609|CA096832|5P01CA096832-09|NIH|National Cancer Institute|y
9489|28610|CA096832|5P01CA096832-10|NIH|National Cancer Institute|y
9489|28611|CA096832|1P01CA096832-01A1|NIH|National Cancer Institute|y
9489|28612|CA096832|5P01CA096832-02|NIH|National Cancer Institute|y
9489|28613|CA096832|5P01CA096832-03|NIH|National Cancer Institute|y
9489|28614|CA096832|5P01CA096832-04|NIH|National Cancer Institute|y
9499|28716|CA014236|2P30CA014236-36|NIH|National Cancer Institute|y
9499|28727|CA014236|3P30CA014236-36S1|NIH|National Cancer Institute|y
9499|28728|CA014236|3P30CA014236-36S2|NIH|National Cancer Institute|y
9499|28729|CA014236|3P30CA014236-36S3|NIH|National Cancer Institute|y
9499|28730|CA014236|3P30CA014236-37S1|NIH|National Cancer Institute|y
9499|28731|CA014236|3P30CA014236-37S2|NIH|National Cancer Institute|y
9499|28737|CA014236|5P30CA014236-37|NIH|National Cancer Institute|y
9500|28744|CA014599|2P30CA014599-33|NIH|National Cancer Institute|y
9500|28745|CA014599|2P30CA014599-38|NIH|National Cancer Institute|y
9500|28746|CA014599|3P30CA014599-32S2|NIH|National Cancer Institute|y
9500|28747|CA014599|3P30CA014599-32S3|NIH|National Cancer Institute|y
9500|28748|CA014599|3P30CA014599-33S1|NIH|National Cancer Institute|y
9500|28749|CA014599|3P30CA014599-34S1|NIH|National Cancer Institute|y
9500|28750|CA014599|3P30CA014599-34S2|NIH|National Cancer Institute|y
9500|28751|CA014599|3P30CA014599-35S2|NIH|National Cancer Institute|y
9500|28752|CA014599|3P30CA014599-35S3|NIH|National Cancer Institute|y
9500|28753|CA014599|3P30CA014599-35S4|NIH|National Cancer Institute|y
9500|28754|CA014599|3P30CA014599-36S1|NIH|National Cancer Institute|y
9500|28755|CA014599|3P30CA014599-36S2|NIH|National Cancer Institute|y
9500|28756|CA014599|3P30CA014599-37S1|NIH|National Cancer Institute|y
9500|28757|CA014599|3P30CA014599-37S2|NIH|National Cancer Institute|y
9500|28758|CA014599|3P30CA014599-38S1|NIH|National Cancer Institute|y
9500|28759|CA014599|3P30CA014599-38S2|NIH|National Cancer Institute|y
9500|28760|CA014599|5P30CA014599-34|NIH|National Cancer Institute|y
9500|28761|CA014599|5P30CA014599-35|NIH|National Cancer Institute|y
9500|28762|CA014599|5P30CA014599-36|NIH|National Cancer Institute|y
9500|28763|CA014599|5P30CA014599-37|NIH|National Cancer Institute|y
9500|28764|CA014599|5P30CA014599-29|NIH|National Cancer Institute|y
9500|28765|CA014599|5P30CA014599-30|NIH|National Cancer Institute|y
9500|28766|CA014599|5P30CA014599-31|NIH|National Cancer Institute|y
9500|28767|CA014599|5P30CA014599-32|NIH|National Cancer Institute|y
9502|28800|CA021765|2P30CA021765-30|NIH|National Cancer Institute|y
9502|28801|CA021765|3P30CA021765-29S2|NIH|National Cancer Institute|y
9502|28802|CA021765|3P30CA021765-29S3|NIH|National Cancer Institute|y
9502|28803|CA021765|3P30CA021765-30S1|NIH|National Cancer Institute|y
9502|28804|CA021765|3P30CA021765-31S1|NIH|National Cancer Institute|y
9502|28805|CA021765|3P30CA021765-31S2|NIH|National Cancer Institute|y
9502|28806|CA021765|3P30CA021765-31S3|NIH|National Cancer Institute|y
9502|28807|CA021765|3P30CA021765-32S1|NIH|National Cancer Institute|y
9502|28808|CA021765|3P30CA021765-32S2|NIH|National Cancer Institute|y
9502|28809|CA021765|3P30CA021765-32S3|NIH|National Cancer Institute|y
9502|28810|CA021765|3P30CA021765-32S4|NIH|National Cancer Institute|y
9502|28811|CA021765|3P30CA021765-33S1|NIH|National Cancer Institute|y
9502|28812|CA021765|3P30CA021765-33S2|NIH|National Cancer Institute|y
9502|28813|CA021765|3P30CA021765-33S3|NIH|National Cancer Institute|y
9502|28814|CA021765|3P30CA021765-34S4|NIH|National Cancer Institute|y
9502|28815|CA021765|3P30CA021765-34S5|NIH|National Cancer Institute|y
9502|28816|CA021765|3P30CA021765-34S6|NIH|National Cancer Institute|y
9502|28817|CA021765|5P30CA021765-31|NIH|National Cancer Institute|y
9502|28818|CA021765|5P30CA021765-32|NIH|National Cancer Institute|y
9502|28819|CA021765|5P30CA021765-33|NIH|National Cancer Institute|y
9502|28820|CA021765|5P30CA021765-34|NIH|National Cancer Institute|y
9502|28821|CA021765|5P30CA021765-26|NIH|National Cancer Institute|y
9502|28822|CA021765|5P30CA021765-27|NIH|National Cancer Institute|y
9502|28823|CA021765|5P30CA021765-28|NIH|National Cancer Institute|y
9502|28824|CA021765|5P30CA021765-29|NIH|National Cancer Institute|y
9507|28927|CA077598|3P30CA077598-10S1|NIH|National Cancer Institute|y
9507|28928|CA077598|3P30CA077598-10S2|NIH|National Cancer Institute|y
9507|28929|CA077598|3P30CA077598-10S3|NIH|National Cancer Institute|y
9507|28939|CA077598|5P30CA077598-10|NIH|National Cancer Institute|y
9507|28944|CA077598|2P30CA077598-06|NIH|National Cancer Institute|y
9507|28945|CA077598|5P30CA077598-07|NIH|National Cancer Institute|y
9507|28946|CA077598|5P30CA077598-08|NIH|National Cancer Institute|y
9507|28947|CA077598|5P30CA077598-09|NIH|National Cancer Institute|y
9532|29228|CA022762|5R01CA022762-25|NIH|National Cancer Institute|y
9532|29229|CA022762|5R01CA022762-26|NIH|National Cancer Institute|y
9537|29275|CA032685|2R01CA032685-26A1|NIH|National Cancer Institute|y
9537|29276|CA032685|5R01CA032685-23|NIH|National Cancer Institute|y
9537|29277|CA032685|5R01CA032685-24|NIH|National Cancer Institute|y
9537|29278|CA032685|5R01CA032685-25|NIH|National Cancer Institute|y
9537|29279|CA032685|5R01CA032685-27|NIH|National Cancer Institute|y
9537|29280|CA032685|5R01CA032685-28|NIH|National Cancer Institute|y
9537|29281|CA032685|5R01CA032685-29|NIH|National Cancer Institute|y
9537|29282|CA032685|5R01CA032685-20|NIH|National Cancer Institute|y
9537|29283|CA032685|5R01CA032685-21|NIH|National Cancer Institute|y
9537|29284|CA032685|2R01CA032685-22A1|NIH|National Cancer Institute|y
9572|29625|CA058320|3R01CA058320-20S1|NIH|National Cancer Institute|y
9572|29626|CA058320|3R01CA058320-20S2|NIH|National Cancer Institute|y
9572|29630|CA058320|5R01CA058320-20|NIH|National Cancer Institute|y
9572|29633|CA058320|5R01CA058320-14|NIH|National Cancer Institute|y
9572|29634|CA058320|5R01CA058320-15|NIH|National Cancer Institute|y
9583|29734|CA069408|5R01CA069408-09|NIH|National Cancer Institute|y
9583|29735|CA069408|5R01CA069408-10|NIH|National Cancer Institute|y
9608|29957|CA074907|2R01CA074907-10A1|NIH|National Cancer Institute|y
9608|29958|CA074907|5R01CA074907-11|NIH|National Cancer Institute|y
9608|29959|CA074907|5R01CA074907-12|NIH|National Cancer Institute|y
9608|29960|CA074907|5R01CA074907-13|NIH|National Cancer Institute|y
9608|29961|CA074907|5R01CA074907-14|NIH|National Cancer Institute|y
9608|29962|CA074907|5R01CA074907-07|NIH|National Cancer Institute|y
9608|29963|CA074907|5R01CA074907-08|NIH|National Cancer Institute|y
9608|29964|CA074907|5R01CA074907-09|NIH|National Cancer Institute|y
9610|29975|CA075903|2R01CA075903-11A2|NIH|National Cancer Institute|y
9610|29976|CA075903|3R01CA075903-10S2|NIH|National Cancer Institute|y
9610|29977|CA075903|5R01CA075903-10|NIH|National Cancer Institute|y
9610|29978|CA075903|5R01CA075903-12|NIH|National Cancer Institute|y
9610|29979|CA075903|5R01CA075903-13|NIH|National Cancer Institute|y
9610|29980|CA075903|5R01CA075903-14|NIH|National Cancer Institute|y
9610|29981|CA075903|2R01CA075903-06A1|NIH|National Cancer Institute|y
9610|29982|CA075903|5R01CA075903-07|NIH|National Cancer Institute|y
9610|29983|CA075903|5R01CA075903-08|NIH|National Cancer Institute|y
9610|29984|CA075903|5R01CA075903-09|NIH|National Cancer Institute|y
9613|30007|CA076120|5R01CA076120-05|NIH|National Cancer Institute|y
9613|30008|CA076120|2R01CA076120-06A2|NIH|National Cancer Institute|y
9613|30009|CA076120|5R01CA076120-07|NIH|National Cancer Institute|y
9613|30010|CA076120|5R01CA076120-08|NIH|National Cancer Institute|y
9625|30114|CA077776|2R01CA077776-10|NIH|National Cancer Institute|y
9625|30116|CA077776|5R01CA077776-11|NIH|National Cancer Institute|y
9625|30117|CA077776|5R01CA077776-13|NIH|National Cancer Institute|y
9625|30118|CA077776|5R01CA077776-14|NIH|National Cancer Institute|y
9625|30119|CA077776|7R01CA077776-12|NIH|National Cancer Institute|y
9625|30120|CA077776|5R01CA077776-04|NIH|National Cancer Institute|y
9625|30121|CA077776|2R01CA077776-05A1|NIH|National Cancer Institute|y
9625|30122|CA077776|5R01CA077776-06|NIH|National Cancer Institute|y
9625|30123|CA077776|5R01CA077776-07|NIH|National Cancer Institute|y
9625|30124|CA077776|5R01CA077776-08|NIH|National Cancer Institute|y
9651|30377|CA082628|5R01CA082628-05|NIH|National Cancer Institute|y
9656|30423|CA083831|5R01CA083831-08|NIH|National Cancer Institute|y
9656|30424|CA083831|5R01CA083831-12|NIH|National Cancer Institute|y
9659|30451|CA084233|2R01CA084233-06A2|NIH|National Cancer Institute|y
9659|30452|CA084233|3R01CA084233-08S1|NIH|National Cancer Institute|y
9659|30453|CA084233|5R01CA084233-07|NIH|National Cancer Institute|y
9659|30454|CA084233|5R01CA084233-08|NIH|National Cancer Institute|y
9659|30455|CA084233|5R01CA084233-09|NIH|National Cancer Institute|y
9668|30544|CA086335|3R01CA086335-08S1|NIH|National Cancer Institute|y
9668|30548|CA086335|5R01CA086335-10|NIH|National Cancer Institute|y
9675|30616|CA087952|2R01CA087952-06A1|NIH|National Cancer Institute|y
9675|30617|CA087952|5R01CA087952-07|NIH|National Cancer Institute|y
9675|30618|CA087952|5R01CA087952-08|NIH|National Cancer Institute|y
9675|30619|CA087952|5R01CA087952-09|NIH|National Cancer Institute|y
9675|30620|CA087952|5R01CA087952-10|NIH|National Cancer Institute|y
9675|30621|CA087952|5R01CA087952-03|NIH|National Cancer Institute|y
9675|30622|CA087952|5R01CA087952-04|NIH|National Cancer Institute|y
9675|30623|CA087952|5R01CA087952-05|NIH|National Cancer Institute|y
9683|30688|CA089455|2R01CA089455-10A1|NIH|National Cancer Institute|y
9683|30691|CA089455|5R01CA089455-11|NIH|National Cancer Institute|y
9683|30692|CA089455|5R01CA089455-12|NIH|National Cancer Institute|y
9690|30749|CA090246|2R01CA090246-06A2|NIH|National Cancer Institute|y
